author,commit_count,active_days,total_days,activity_ratio
Biswajeet Das,3,1,1,1.0
Biswajit Sahoo,1,1,1,1.0
Biswapriyo Nath,1,1,1,1.0
BiswarupJana,1,1,1,1.0
BiswojeetKiro,1,1,1,1.0
BitBot,2,1,1,1.0
BitCannaGlobal,2,1,1,1.0
BitPaw,1,1,1,1.0
Bithi,1,1,1,1.0
Bitnami Bot,6,1,1,1.0
Bitnik77,1,1,1,1.0
Bitpaid1,4,1,1,1.0
Bitsapascal,2,1,1,1.0
Bixxiolio,3,1,1,1.0
Biyo Binet,1,1,1,1.0
BizKop,1,1,1,1.0
Bizzonium,28,1,1,1.0
BjCummins,1,1,1,1.0
Bjarke Berg,4,1,1,1.0
Bjarki Grettisson,1,1,1,1.0
Bjarl,9,1,1,1.0
Bjarne Fyrstenborg,1,1,1,1.0
Bjarte Aune Olsen,2,1,1,1.0
Bjerg,4,1,1,1.0
Bjoern Winkler,1,1,1,1.0
BjoernBiltzinger,1,1,1,1.0
Bjorn,13,1,1,1.0
Bjorn Andersson,1,1,1,1.0
Bjorn Lammers,1,1,1,1.0
Bjorn Lu,6,1,1,1.0
Bjorn Neergaard,12,1,1,1.0
Björn,1,1,1,1.0
Björn Bidar,1,1,1,1.0
Björn Chaudron,1,1,1,1.0
Björn Gustavsson,17,1,1,1.0
Björn Harrtell,2,1,1,1.0
Björn Ingvar Dahlgren,5,1,1,1.0
Björn Roy Baron,6,1,1,1.0
Björn Schäpers,2,1,1,1.0
Bjørn Erik Pedersen,7,1,1,1.0
Bjørn Jørgensen,1,1,1,1.0
Bjørn Kristian Punsvik,2,1,1,1.0
Bjørn Sandvik,1,1,1,1.0
Bjørn-Andre Skaar,1,1,1,1.0
Bl0ccky,2,1,1,1.0
Blaa,636,1,1,1.0
Black,2,1,1,1.0
Black-Ser,3,1,1,1.0
Black.Tushigee,1,1,1,1.0
BlackApple62,6,1,1,1.0
BlackBo6,2,1,1,1.0
BlackDilvish,5,1,1,1.0
BlackDog,1,1,1,1.0
BlackDragonN001,1,1,1,1.0
BlackHatMan,3,1,1,1.0
BlackMamba1998,1,1,1,1.0
BlackPeter13,1,1,1,1.0
BlackPhlox,5,1,1,1.0
BlackRandomCraft,1,1,1,1.0
BlackStarStar,1,1,1,1.0
BlackValet,1,1,1,1.0
BlackcoinDev,1,1,1,1.0
Blackjack,4,1,1,1.0
Blackraven93,1,1,1,1.0
Blackstar,1,1,1,1.0
Blade,3,1,1,1.0
Blade Barringer,10,1,1,1.0
BladeRunner-A2C,2,1,1,1.0
Bladeorade,1,1,1,1.0
Bladepool,1,1,1,1.0
BladesInfinite,1,1,1,1.0
Bladesheng,2,1,1,1.0
Blaine Andrada,1,1,1,1.0
Blaine Bublitz,2,1,1,1.0
Blaine Carter,1,1,1,1.0
Blaine Mooers,4,1,1,1.0
Blair,8,1,1,1.0
Blair Millet,2,1,1,1.0
Blaise Goze,1,1,1,1.0
Blaiti,2,1,1,1.0
Blake Burns,11,1,1,1.0
Blake Byrnes,1,1,1,1.0
Blake Dobay,26,1,1,1.0
Blake Farman,3,1,1,1.0
Blake Gassman,2,1,1,1.0
Blake Jakopovic,1,1,1,1.0
Blake Justice,1,1,1,1.0
Blake Madden,3,1,1,1.0
Blake-In-Town,1,1,1,1.0
Blanc,1,1,1,1.0
BlancOfficial,1,1,1,1.0
Blanche Haddad,9,1,1,1.0
BlancheSun,3,1,1,1.0
Blanchelee5151,4,1,1,1.0
Blankboy,8,1,1,1.0
Blarc,13,1,1,1.0
Blas,1,1,1,1.0
Blaser993,1,1,1,1.0
BlaskGDT,1,1,1,1.0
BlastedMarble,1,1,1,1.0
Blastose,1,1,1,1.0
Blaz Kristan,19,1,1,1.0
BlazOsredkar,2,1,1,1.0
Blazej Sewera,1,1,1,1.0
Blaž Kristan,3,1,1,1.0
Bledea Mihaela Alexandra,2,1,1,1.0
Bledi Bllaca,1,1,1,1.0
Blehjo,2,1,1,1.0
Blejert,3,1,1,1.0
BlemCrusher104,1,1,1,1.0
Blerona16,4,1,1,1.0
Blessing Nehohwa,3,1,1,1.0
Blessingdev233,63,1,1,1.0
Blessingobulor,8,1,1,1.0
Blessmi K,2,1,1,1.0
Blessy  Cheriyan,2,1,1,1.0
Bleuzen,8,1,1,1.0
Blightbuster,3,1,1,1.0
BlinkTool,2,1,1,1.0
Bliserge,3,1,1,1.0
Blisto91,2,1,1,1.0
Blitz.js Bot,2,1,1,1.0
Blizcxa,1,1,1,1.0
Blizzardsev,20,1,1,1.0
Bloak,1,1,1,1.0
BlobKat,3,1,1,1.0
BlockListed,5,1,1,1.0
BlockNG,90,1,1,1.0
Blockfluit,9,1,1,1.0
Blockmento,1,1,1,1.0
BlockyDotJar,3,1,1,1.0
BloodShop,6,1,1,1.0
Bloodiko,1,1,1,1.0
Bloodlxst,2,1,1,1.0
Bloodtick Jones,1,1,1,1.0
BloodyBurns,1,1,1,1.0
Blooshing,15,1,1,1.0
Blu3Jund,2,1,1,1.0
Blu3berryJam,2,1,1,1.0
BluThund3r,1,1,1,1.0
Blue,4,1,1,1.0
Blue Crew Driver Station,1,1,1,1.0
Blue Tyson,13,1,1,1.0
BlueBiuBiu,1,1,1,1.0
BluePotato102,2,1,1,1.0
BlueWeabo,7,1,1,1.0
BlueZeeKing,3,1,1,1.0
Bluealastor,1,1,1,1.0
Blurring Shadow,1,1,1,1.0
Bney28,10,1,1,1.0
Bnyro,6,1,1,1.0
Bo Bartolome,2,1,1,1.0
Bo Chen,1,1,1,1.0
Bo Hu,2,1,1,1.0
Bo Kyung,1,1,1,1.0
Bo Li,1,1,1,1.0
Bo Wood,1,1,1,1.0
Bo Wu,2,1,1,1.0
Bo Xu,3,1,1,1.0
Bo-Lennart Heitmann,1,1,1,1.0
BoB-floor,3,1,1,1.0
BoBeenLee,5,1,1,1.0
BoBoBo,2,1,1,1.0
BoHyeon Sim,5,1,1,1.0
BoToRon,2,1,1,1.0
BoYanZh,6,1,1,1.0
Boanca Tudor,2,1,1,1.0
Boarward,1,1,1,1.0
Boaz Rozovski,2,1,1,1.0
Bob,21,1,1,1.0
Bob Arnson,1,1,1,1.0
Bob Badour,6,1,1,1.0
Bob Clarke,3,1,1,1.0
Bob Dry,1,1,1,1.0
Bob Dröge,2,1,1,1.0
Bob Fratantonio,2,1,1,1.0
Bob Jacobsen,15,1,1,1.0
Bob Kline,2,1,1,1.0
Bob Lied,1,1,1,1.0
Bob Walkama,2,1,1,1.0
Bob Wei,1,1,1,1.0
Bob34561,3,1,1,1.0
Boban Milosevik,1,1,1,1.0
Boban Sugareski,3,1,1,1.0
Bobbanz1,1,1,1,1.0
Bobby Boyd,1,1,1,1.0
Bobby Iliev,13,1,1,1.0
Bobby Rong,62,1,1,1.0
Bobby Sadhwani,1,1,1,1.0
Bobby-coder,2,1,1,1.0
Bobclain,1,1,1,1.0
Boberg,104,1,1,1.0
Bobinho44,1,1,1,1.0
Bobină Dragoș-Cătălin,6,1,1,1.0
Bobitza,1,1,1,1.0
Boblokthenecromancer,1,1,1,1.0
Bobo,10,1,1,1.0
Boboy Infante,2,1,1,1.0
BobrikAU,5,1,1,1.0
Bobur Bazarbayev,1,1,1,1.0
Bochkarev Ivan,6,1,1,1.0
Bochra Arfaoui,2,1,1,1.0
Bocong Sui,1,1,1,1.0
Boda Sri Chakra Chaitanya,1,1,1,1.0
BodaViktoria,2,1,1,1.0
Bodea Razvan,3,1,1,1.0
Bodea Razvan-Marius,2,1,1,1.0
Boden,1,1,1,1.0
Bodhaditya Fouzder Aditya,1,1,1,1.0
Bodhisatta Bhattacharjee,1,1,1,1.0
BodhivanDam,1,1,1,1.0
Bodigrim,4,1,1,1.0
BodilessSleeper,4,1,1,1.0
Bodo Schulz,1,1,1,1.0
Bodya,2,1,1,1.0
Boey Maun Suang,2,1,1,1.0
Bogdan,16,1,1,1.0
Bogdan Andrianov,2,1,1,1.0
Bogdan Dragomir,2,1,1,1.0
Bogdan Finn,9,1,1,1.0
Bogdan Guliaev,1,1,1,1.0
Bogdan Krasun,1,1,1,1.0
Bogdan Krunic,1,1,1,1.0
Bogdan Laculiceanu,4,1,1,1.0
Bogdan Lepkov,4,1,1,1.0
Bogdan Nikolov,4,1,1,1.0
Bogdan Petrovskiy,1,1,1,1.0
Bogdan Polak,2,1,1,1.0
Bogdan Serebriakov,2,1,1,1.0
Bogdan Sutuzhko,2,1,1,1.0
Bogdan Suvorov,1,1,1,1.0
Bogdan-Branzaniuc,2,1,1,1.0
Bogdan-Pechounov,3,1,1,1.0
Bogdan-Strat,6,1,1,1.0
Bogdan0109,1,1,1,1.0
Bogdan2120,1,1,1,1.0
Bogdan21o312,1,1,1,1.0
BogdanAlbota,2,1,1,1.0
BogdanPavlyuk,1,1,1,1.0
BogdanSasyuk,3,1,1,1.0
BogdanZarichnyy,8,1,1,1.0
Bogdankhavroniuk,11,1,1,1.0
Bogdoing,1,1,1,1.0
Boglarka Bodnar,9,1,1,1.0
BogomazovVladislav,1,1,1,1.0
Bogomil Dochev,2,1,1,1.0
Bogomil Simitchiev,1,1,1,1.0
Bogumil Latuszek,1,1,1,1.0
Bogus,4,1,1,1.0
Bogyi95,7,1,1,1.0
Bohan Hou,8,1,1,1.0
Bohdan,8,1,1,1.0
Bohdan Hawrylyshyn,1,1,1,1.0
Bohdan Kostko,1,1,1,1.0
Bohdan Kushnerov,1,1,1,1.0
Bohdan Mazur,1,1,1,1.0
Bohdan Shevyrov,12,1,1,1.0
Bohdan Solomchak,1,1,1,1.0
Bohdan Vasylyk,1,1,1,1.0
Bohdan Yaroslavtsev,2,1,1,1.0
Bohdan Yunakov,1,1,1,1.0
Bohdan-Dubravin,1,1,1,1.0
Bohdan-Heniuk,6,1,1,1.0
BohdanBuhrii,3,1,1,1.0
BohdanBykov,1,1,1,1.0
BohdanKutia777,6,1,1,1.0
BohemaRapsody,16,1,1,1.0
BohuTANG,5,1,1,1.0
Boi Schrader,1,1,1,1.0
Boiangiu Victor-Miron,1,1,1,1.0
Bojacnik,4,1,1,1.0
Bojan Blazevski,2,1,1,1.0
Bojan Sofronievski,1,1,1,1.0
Bojan Trifkovic,1,1,1,1.0
BojoagaMariaAndreea,5,1,1,1.0
Boke Syo,5,1,1,1.0
Bokhtiar Tushar,1,1,1,1.0
Bokwang0310,3,1,1,1.0
Bol4onok,21,1,1,1.0
Bola382e,1,1,1,1.0
Bolatito Adeoye,8,1,1,1.0
BolloRomain,1,1,1,1.0
BoloMasta,25,1,1,1.0
Bolorunduro Valiant-Joshua,1,1,1,1.0
Bolutife-6978,1,1,1,1.0
Bolympus1,9,1,1,1.0
Bombcreeper,1,1,1,1.0
BomberFish,2,1,1,1.0
BonDevil,3,1,1,1.0
Bonaspuram Divesh Reddy,12,1,1,1.0
Bond-009,3,1,1,1.0
Bond_009,2,1,1,1.0
Bonekazz,2,1,1,1.0
Boneyan,4,1,1,1.0
Bong,1,1,1,1.0
BongKim6666,8,1,1,1.0
BongaTheProto,1,1,1,1.0
Bongani,1,1,1,1.0
Bongbaby,1,1,1,1.0
Bongo Bokoa Seakhoa,3,1,1,1.0
Boni Garcia,3,1,1,1.0
BoniCo14,1,1,1,1.0
Bonian Chen,1,1,1,1.0
Bonkomprann,3,1,1,1.0
Bonnie,1,1,1,1.0
BonnieDev,2,1,1,1.0
Bonno van der Basch,4,1,1,1.0
Bonny87,5,1,1,1.0
Bono-UK,1,1,1,1.0
BonzCryptoLions,3,1,1,1.0
Boobeh123,2,1,1,1.0
Boomni Jonathan,5,1,1,1.0
Boondorl,1,1,1,1.0
Boonichi,1,1,1,1.0
Boosterrohit,1,1,1,1.0
Boostibot,1,1,1,1.0
BootCampTech,1,1,1,1.0
BootLoopMaster636,2,1,1,1.0
Bopske,1,1,1,1.0
Bopster411,1,1,1,1.0
Boptimiste,6,1,1,1.0
Borber,2,1,1,1.0
Bordiuzhan,7,1,1,1.0
Borek Patzak,1,1,1,1.0
Borek Vodrážka,14,1,1,1.0
Borewit,6,1,1,1.0
Borf,3,1,1,1.0
Borhan Uddin,1,1,1,1.0
Bori-github,2,1,1,1.0
Boris,5,1,1,1.0
Boris Barbulovski,2,1,1,1.0
Boris Batanov,16,1,1,1.0
Boris Bera,1,1,1,1.0
Boris Delev,3,1,1,1.0
Boris Diakur,4,1,1,1.0
Boris Ivanovsky,20,1,1,1.0
Boris Konak,2,1,1,1.0
Boris Labianca,5,1,1,1.0
Boris Michiels,6,1,1,1.0
Boris Orekhov,2,1,1,1.0
Boris Radulov,2,1,1,1.0
Boris Spektor,1,1,1,1.0
Boris Verdecia Echarte,1,1,1,1.0
Boris Zashliapin,2,1,1,1.0
Boris-Chengbiao Zhou,1,1,1,1.0
BorisSonin,1,1,1,1.0
BorisTismenetskyWalkme,1,1,1,1.0
Borislav,3,1,1,1.0
Borislav Benderov,11,1,1,1.0
Borislav Petkov,3,1,1,1.0
Borislav Valkov,2,1,1,1.0
Borja Clemente,1,1,1,1.0
Borja Esteban,1,1,1,1.0
Borja Montseny,1,1,1,1.0
BornFram,1,1,1,1.0
BoroDinS,1,1,1,1.0
Borodin Dmitry,1,1,1,1.0
Borschik0,1,1,1,1.0
BortnikovSV,1,1,1,1.0
Borudemaru,2,1,1,1.0
Borworntat Dendumrongkul,8,1,1,1.0
Borys Kotnowski,4,1,1,1.0
Borys Pawluczuk,1,1,1,1.0
Borys Supreme,1,1,1,1.0
Borys Tymchenko,2,1,1,1.0
BorysShabazov,4,1,1,1.0
Boseong Seo,12,1,1,1.0
Boshi,1,1,1,1.0
BoshraM,1,1,1,1.0
Bosko Ristovic,9,1,1,1.0
Boskolife,1,1,1,1.0
BossNeo,1,1,1,1.0
Bosspro2728,1,1,1,1.0
BostoenToby,1,1,1,1.0
Boston343,2,1,1,1.0
Bot,73,1,1,1.0
Bot by Debmalya Sur,32,1,1,1.0
Bot-A0,5,1,1,1.0
Bot-Parser,7,1,1,1.0
BotExo,2,1,1,1.0
BotNintendo,1,1,1,1.0
BotPEASS,5,1,1,1.0
Botez Mario Cosmin,2,1,1,1.0
BotiPro2007,1,1,1,1.0
Botirjon,2,1,1,1.0
Botirjon Shokirov,6,1,1,1.0
Botond Zih,4,1,1,1.0
BottlesMan,1,1,1,1.0
Boubaker Khanfir,4,1,1,1.0
Boubamahir2,3,1,1,1.0
Boubkir,5,1,1,1.0
Boucetta Anfal Yousra,8,1,1,1.0
Boucif,2,1,1,1.0
Boucif-C,2,1,1,1.0
Boudhik Shaj,4,1,1,1.0
Boudjada Yasser,4,1,1,1.0
Boudy de Geer,4,1,1,1.0
Boughanmi Rami,2,1,1,1.0
BouncyButton,2,1,1,1.0
Bounty-Hunter007,1,1,1,1.0
Bourawi Gahbiche,3,1,1,1.0
BourbonDefi,1,1,1,1.0
Boutouil ilias,1,1,1,1.0
Bouwe Westerdijk,1,1,1,1.0
Bovacu,1,1,1,1.0
Bovine Hero,2,1,1,1.0
BowDown097,4,1,1,1.0
Box-testing-account,11,1,1,1.0
BoxYeety,3,1,1,1.0
BoxedFruits,1,1,1,1.0
Boxking776,1,1,1,1.0
Boxy,6,1,1,1.0
Boyan,2,1,1,1.0
Boyan Boychev,2,1,1,1.0
Boyd Kane,1,1,1,1.0
Boyd Peters,1,1,1,1.0
Boyfikri,14,1,1,1.0
Boyie,15,1,1,1.0
Boyle-S47,1,1,1,1.0
BoynChen,1,1,1,1.0
Bozhidar Ignatov,1,1,1,1.0
Bprs68,5,1,1,1.0
Braayy,3,1,1,1.0
Bracha Yalon,2,1,1,1.0
Brackets,1,1,1,1.0
Brad,1,1,1,1.0
Brad Acker,4,1,1,1.0
Brad Clawsie,1,1,1,1.0
Brad Degelau,2,1,1,1.0
Brad Dunlap,15,1,1,1.0
Brad Fitzpatrick,11,1,1,1.0
Brad Hillier,1,1,1,1.0
Brad Hubbard-Nelson,16,1,1,1.0
Brad Janke,1,1,1,1.0
Brad Jones,2,1,1,1.0
Brad Kent,2,1,1,1.0
Brad Morgan,1,1,1,1.0
Brad Smart,1,1,1,1.0
Brad Voris,1,1,1,1.0
BradHillier,2,1,1,1.0
Braden Allmond,1,1,1,1.0
BradenWales0,1,1,1,1.0
Bradley Bell,1,1,1,1.0
Bradley Clayton,2,1,1,1.0
Bradley Dice,2,1,1,1.0
Bradley Dirheimer,1,1,1,1.0
Bradley Evans,1,1,1,1.0
Bradley Hill,2,1,1,1.0
Bradley McElroy,2,1,1,1.0
Bradley Rubin,2,1,1,1.0
Bradley Shellnut,1,1,1,1.0
Bradley Slater,4,1,1,1.0
Bradley Taylor,6,1,1,1.0
Bradul,1,1,1,1.0
Brady Mitchell,4,1,1,1.0
Brady Phillips,2,1,1,1.0
Brady Ryun,2,1,1,1.0
Brady Wetherington,1,1,1,1.0
BradyBromley,1,1,1,1.0
Braeden Hunt,1,1,1,1.0
Brahim,1,1,1,1.0
Brahim Amrouch,2,1,1,1.0
Brahim Elkartouch,1,1,1,1.0
Brahm Dev Pandey,1,1,1,1.0
Brahm V,3,1,1,1.0
Brahmasura,8,1,1,1.0
Brahvim,1,1,1,1.0
BrainHD,1,1,1,1.0
BrainSlayer,13,1,1,1.0
Braindeeeaad,3,1,1,1.0
Brainshaker95,5,1,1,1.0
Brais Moure,40,1,1,1.0
BrakeDude,4,1,1,1.0
Bram,1,1,1,1.0
Bram Hendriks,3,1,1,1.0
Bram Kragten,10,1,1,1.0
Bram Lo,1,1,1,1.0
Bram Matthys,2,1,1,1.0
Bram Moolenaar,32,1,1,1.0
Bram Stolk,2,1,1,1.0
BramHamaekers,4,1,1,1.0
BramMortier,1,1,1,1.0
Bramhotri Parida,8,1,1,1.0
Brampboy,1,1,1,1.0
Bran Liang,3,1,1,1.0
BrandNewLifeJackie26,23,1,1,1.0
Branden Wood,3,1,1,1.0
Brandi Seeley,5,1,1,1.0
Brando Koch,2,1,1,1.0
Brandon,14,1,1,1.0
Brandon Alejandro Mosqueda González,1,1,1,1.0
Brandon Amos,2,1,1,1.0
Brandon Berhent,1,1,1,1.0
Brandon Boluarte,1,1,1,1.0
Brandon Bryant,14,1,1,1.0
Brandon Campbell,2,1,1,1.0
Brandon Carlino,1,1,1,1.0
Brandon Chikezie,1,1,1,1.0
Brandon Corbin,3,1,1,1.0
Brandon DeRosier,4,1,1,1.0
Brandon Dixon,1,1,1,1.0
Brandon Dusch,3,1,1,1.0
Brandon Ellis,5,1,1,1.0
Brandon Extra,2,1,1,1.0
Brandon Fergerson,17,1,1,1.0
Brandon Ferrari,1,1,1,1.0
Brandon Freeman,1,1,1,1.0
Brandon Haupt,1,1,1,1.0
Brandon Hernandez,2,1,1,1.0
Brandon Holman,1,1,1,1.0
Brandon Isahir Hernández,17,1,1,1.0
Brandon Isahir Hernández Camacho,1,1,1,1.0
Brandon Jason,1,1,1,1.0
Brandon Kenter,3,1,1,1.0
Brandon Kinal,1,1,1,1.0
Brandon Marlowe,61,1,1,1.0
Brandon Moy,2,1,1,1.0
Brandon Norris,1,1,1,1.0
Brandon Petersen,3,1,1,1.0
Brandon Poole,2,1,1,1.0
Brandon Rodriguez,1,1,1,1.0
Brandon Severin,1,1,1,1.0
Brandon Sexton,30,1,1,1.0
Brandon Smith,1,1,1,1.0
Brandon Surmanski,1,1,1,1.0
Brandon Sweeting,6,1,1,1.0
Brandon Thompson,5,1,1,1.0
Brandon Tiongson,1,1,1,1.0
Brandon Valley,11,1,1,1.0
Brandon Weeks,2,1,1,1.0
Brandon Willett,1,1,1,1.0
Brandon Williams,1,1,1,1.0
Brandon Wu,2,1,1,1.0
Brandon!,3,1,1,1.0
BrandonLoorits,3,1,1,1.0
Brandt Davis,5,1,1,1.0
Brandy Kundenga,1,1,1,1.0
Branimir Klarić,2,1,1,1.0
Branislav Kljaić,1,1,1,1.0
Branning,11,1,1,1.0
Brannua,1,1,1,1.0
Brant Unger,2,1,1,1.0
Brar21,4,1,1,1.0
Brasen Xu,1,1,1,1.0
Braszczynski,10,1,1,1.0
Brata Darmawan,3,1,1,1.0
BratislavPanajotovic,1,1,1,1.0
BratytsiaDmytro,3,1,1,1.0
Braulio Diez Botella,2,1,1,1.0
BraulioBerlanga,4,1,1,1.0
Brayan,2,1,1,1.0
Brayan Gomes,1,1,1,1.0
Brayan Jules,1,1,1,1.0
Brayan Oliveira,1,1,1,1.0
Brayan Riveros,1,1,1,1.0
Brayan de la Torre,1,1,1,1.0
BrayanAlaya,1,1,1,1.0
BrayanJMB,4,1,1,1.0
BrayanSO,7,1,1,1.0
Brayarn,1,1,1,1.0
Brayden,2,1,1,1.0
Brayden Bowman,1,1,1,1.0
Brayerr,1,1,1,1.0
BreAhmazin,2,1,1,1.0
BreadGitHub,2,1,1,1.0
BreadwithBubbles,1,1,1,1.0
BreakBB,35,1,1,1.0
BreakPoints,2,1,1,1.0
Brearey,1,1,1,1.0
Brecht,2,1,1,1.0
Brecht Sanders,1,1,1,1.0
Brecht Vanhaesebrouck,2,1,1,1.0
Breck Yunits,13,1,1,1.0
"Bredemeier, Fabian (TD-M)",1,1,1,1.0
Bree,1,1,1,1.0
Breec,1,1,1,1.0
Breeze,1,1,1,1.0
BreezeFlow,2,1,1,1.0
Breezy Fasano,1,1,1,1.0
BreezyDR,1,1,1,1.0
BreinerCatalinoMorales,6,1,1,1.0
Brend Van den Eynde,1,1,1,1.0
Brenda,1,1,1,1.0
Brenda Trieu,2,1,1,1.0
Brendan,1,1,1,1.0
Brendan Allan,1,1,1,1.0
Brendan Armstrong,1,1,1,1.0
Brendan Dahl,1,1,1,1.0
Brendan King,2,1,1,1.0
Brendan McKeown,3,1,1,1.0
Brendan Munnelly,1,1,1,1.0
Brendan Muofhe,2,1,1,1.0
Brendan Ribera,1,1,1,1.0
Brendan Tierney,1,1,1,1.0
Brendan8c,2,1,1,1.0
Brendo Cruz,4,1,1,1.0
BrendoKatagi,14,1,1,1.0
Brendon Freston,1,1,1,1.0
Brendon McCool,5,1,1,1.0
Brendon Newton,1,1,1,1.0
BrendonKaruru,2,1,1,1.0
Brenini,1,1,1,1.0
Brennan,5,1,1,1.0
Brennan Lee,3,1,1,1.0
Brennan Miller-Klugman,2,1,1,1.0
Brennen Puth,2,1,1,1.0
Brenner-Bot,1,1,1,1.0
Breno,4,1,1,1.0
Breno Alves,2,1,1,1.0
Breno Batista,1,1,1,1.0
Breno Caldeira Nascimento,1,1,1,1.0
Breno Emanoel,1,1,1,1.0
Breno Lavalle Garrido,3,1,1,1.0
Breno Lira,2,1,1,1.0
Breno Menezes,3,1,1,1.0
Breno Oliveira,1,1,1,1.0
Breno Ramos,1,1,1,1.0
BrenoMorim,2,1,1,1.0
Brent Allen,2,1,1,1.0
Brent Bachelder,1,1,1,1.0
Brent Bovenzi,3,1,1,1.0
Brent Fulgham,1,1,1,1.0
Brent Gardner,2,1,1,1.0
Brent Harris,1,1,1,1.0
Brent Macatangay,1,1,1,1.0
Brent McSharry,1,1,1,1.0
Brent Westbrook,4,1,1,1.0
Brenton Cleeland,4,1,1,1.0
Brett,1,1,1,1.0
Brett Buddin,1,1,1,1.0
Brett Dong (BOT),1,1,1,1.0
Brett Evrist,2,1,1,1.0
Brett Garrison,3,1,1,1.0
Brett Gerhardi,7,1,1,1.0
Brett Graves,1,1,1,1.0
Brett Houtz,2,1,1,1.0
Brett Jia,1,1,1,1.0
Brett Kuhn,7,1,1,1.0
Brett Kuskie,3,1,1,1.0
Brett Logan,5,1,1,1.0
Brett O'Donnell,9,1,1,1.0
Brett R. Gebbie,2,1,1,1.0
Brett Ryland,2,1,1,1.0
Brett Terpstra,11,1,1,1.0
Brett Torra,1,1,1,1.0
BrettSantor,4,1,1,1.0
Brew Updater,2,1,1,1.0
BrewTestBot,42,1,1,1.0
Brey Caraway,1,1,1,1.0
Bri Augenreich,1,1,1,1.0
Briac Pilpré,3,1,1,1.0
Brian,12,1,1,1.0
Brian Albert,1,1,1,1.0
Brian Anderson,6,1,1,1.0
Brian Ballantine,1,1,1,1.0
Brian Barbar,1,1,1,1.0
Brian Barto,1,1,1,1.0
Brian Beach,2,1,1,1.0
Brian Beckage,1,1,1,1.0
Brian Bruneau,3,1,1,1.0
Brian Buddhadasa,2,1,1,1.0
Brian Burns,3,1,1,1.0
Brian Candler,4,1,1,1.0
Brian Carroll,1,1,1,1.0
Brian Chan,2,1,1,1.0
Brian Chapman,2,1,1,1.0
Brian Chen,2,1,1,1.0
Brian Clozel,3,1,1,1.0
Brian Collamore,9,1,1,1.0
Brian D. Watt,1,1,1,1.0
Brian Delwiche,5,1,1,1.0
Brian Doolittle,1,1,1,1.0
Brian Engert,2,1,1,1.0
Brian Fakhoury,1,1,1,1.0
Brian Frank,1,1,1,1.0
Brian GL,1,1,1,1.0
Brian Gregory,1,1,1,1.0
Brian Henning,3,1,1,1.0
Brian Hirsh,1,1,1,1.0
Brian Ho,1,1,1,1.0
Brian Hong,3,1,1,1.0
Brian Isganitis,1,1,1,1.0
Brian K Kemboi,2,1,1,1.0
Brian Kaemingk,9,1,1,1.0
Brian Ketelsen,8,1,1,1.0
Brian Kohan,14,1,1,1.0
Brian Lauber,1,1,1,1.0
Brian Linkletter,1,1,1,1.0
Brian Macdonald,2,1,1,1.0
Brian Martin,4,1,1,1.0
Brian McClune,3,1,1,1.0
Brian McKenna,1,1,1,1.0
Brian McQueen,1,1,1,1.0
Brian Michel,2,1,1,1.0
Brian Musyoki,1,1,1,1.0
Brian Mwadime,21,1,1,1.0
Brian Nenninger,2,1,1,1.0
Brian Obot,1,1,1,1.0
Brian Olson,2,1,1,1.0
Brian Park,1,1,1,1.0
Brian Perrett,1,1,1,1.0
Brian Perry,1,1,1,1.0
Brian Plancher,1,1,1,1.0
Brian Policani,4,1,1,1.0
Brian Popow,1,1,1,1.0
Brian Pulfer,3,1,1,1.0
Brian Reynolds,2,1,1,1.0
Brian Sanchez Aguilar,1,1,1,1.0
Brian Schwind,2,1,1,1.0
Brian Severa,1,1,1,1.0
Brian Sperlongano,10,1,1,1.0
Brian Stansberry,1,1,1,1.0
Brian Stovia,1,1,1,1.0
Brian Su,7,1,1,1.0
Brian Takita,95,1,1,1.0
Brian Teeman,17,1,1,1.0
Brian Van Essen,2,1,1,1.0
Brian Wanjala,1,1,1,1.0
Brian Ward,2,1,1,1.0
Brian Weatherson,4,1,1,1.0
Brian Weiss,1,1,1,1.0
Brian Widjaja,3,1,1,1.0
Brian Wolff,3,1,1,1.0
Brian Wyatt,3,1,1,1.0
Brian Wylie,7,1,1,1.0
Brian Yeh,2,1,1,1.0
Brian of London (Dot),2,1,1,1.0
Brian van Burken,1,1,1,1.0
BrianEtemesi,10,1,1,1.0
BrianKiarieMwaniki,1,1,1,1.0
BrianMH,5,1,1,1.0
BrianStovia,2,1,1,1.0
BrianWu,1,1,1,1.0
Briana Rae,1,1,1,1.0
Brianfadi,4,1,1,1.0
BriannaLind,1,1,1,1.0
Brianonymous65,7,1,1,1.0
Briant Diehl,2,1,1,1.0
Briant Grijalva,1,1,1,1.0
Brice Jaglin,3,1,1,1.0
Brice Lambson,1,1,1,1.0
Brice-Vergnou,1,1,1,1.0
Brice789,4,1,1,1.0
BriceLeduc,2,1,1,1.0
Brick-C,1,1,1,1.0
Bridget Torres,6,1,1,1.0
Bridgette Rue,2,1,1,1.0
Brienyll,3,1,1,1.0
Brigade Bot,36,1,1,1.0
Bright Effah,6,1,1,1.0
Bright Tenalo,4,1,1,1.0
Brighten Zhang,1,1,1,1.0
BrightonBTC,2,1,1,1.0
Brigitte,3,1,1,1.0
Brijesh,1,1,1,1.0
Brijesh Dhakar,1,1,1,1.0
Bril3d,1,1,1,1.0
Brindha253,1,1,1,1.0
Brinkley Hill,4,1,1,1.0
Brioch Hemmings,4,1,1,1.0
Brionesgmm,1,1,1,1.0
